team,season,CB_S,DL,LB,OL,QB,RB,ST,TE,WR,total_cap,pct_CB_S,pct_DL,pct_LB,pct_OL,pct_QB,pct_RB,pct_ST,pct_TE,pct_WR,wins,games,point_diff,win_pct
CLE,2022,42.948535,48.32288,22.801303,54.229346,51.955853,19.613323,5.111299,19.393508,31.196727,295.57277400000004,0.14530612687621897,0.16348894164386057,0.07714277161400528,0.18347206092804744,0.175780239488499,0.06635700147402615,0.017292861351296176,0.06561330983752921,0.10554668678651706,7,17,-20.0,0.4117647058823529
CLE,2023,53.259419,61.642397,10.577739,68.69245599999999,48.556367,16.061336999999998,6.334889,19.039167,31.955337,316.119108,0.1684789614172896,0.19499737738093328,0.03346124524683905,0.21729928454688666,0.15360149314352742,0.0508078651164611,0.020039563695086728,0.06022782716443702,0.10108638228853917,11,18,3.0,0.6111111111111112
CLE,2024,53.048635,53.652461,25.042333,66.765562,51.270567,7.475037,9.748889,16.113089,27.435914,310.55248700000004,0.17082019053352482,0.172764551069269,0.08063800500171166,0.21498962267206057,0.16509469138464827,0.024070124416681937,0.03139208155818118,0.05188523574760487,0.08834549761631758,3,17,-177.0,0.17647058823529413
DAL,2013,23.141155,28.3692,9.979705,13.497527,21.5,1.33058,0.0,9.003837,6.831743,113.65374700000001,0.2036110168897467,0.2496107761409749,0.08780797169846058,0.11876007044448784,0.1891710618216573,0.01170731309017027,0.0,0.07922164677949421,0.06011014313500812,8,16,7.0,0.5
DAL,2014,20.49031,10.49806,5.267170999999999,22.232457,18.615,1.33058,3.214286,9.003837,4.717351,95.369052,0.21485282248585214,0.11007826731883631,0.05522935259962529,0.2331202474362438,0.19518910600055037,0.013951905488166121,0.03370365891861859,0.09441046976119676,0.049464169990910675,13,18,114.0,0.7222222222222222
DAL,2015,20.465795,27.56161,14.321187,25.150442,18.615,3.81222,4.543286,9.58752,20.507232,144.564292,0.1415688114738597,0.19065295875415764,0.09906448405668532,0.173974095899145,0.12876623779266322,0.026370412411385793,0.03142744267719998,0.06632011174654388,0.14185544518835952,4,16,-99.0,0.25
DAL,2016,24.383078,37.132878,21.117425,42.485485,21.130848,10.614085,3.214286,11.786307,20.365251,192.22964299999995,0.12684348584052674,0.19316936462291617,0.10985519543414023,0.2210142220365046,0.10992502337425662,0.05521565162559243,0.016721073554717057,0.061313680949821064,0.10594230256152536,13,17,112.0,0.7647058823529411
DAL,2017,16.660601,26.023079,15.187771,36.814668,3.707515,12.054085,3.214286,11.57775,26.934134,152.17388899999997,0.10948396672703818,0.17100883187653831,0.09980536805496246,0.24192499936700707,0.024363673849460473,0.07921257108701482,0.021122454194490624,0.07608236916387148,0.17699576567961672,9,16,22.0,0.5625
DAL,2018,13.564202,37.679139,16.686543999999998,56.173052,2.477237,10.348285,1.095,2.005839,30.815163,170.84446100000002,0.07939503523031981,0.22054644780084498,0.09767096868302916,0.32879644836714955,0.01449995502049083,0.06057138135722175,0.006409338608876525,0.01174073182273085,0.18036969310933643,11,18,9.0,0.6111111111111112
DAL,2019,14.164761,47.55013,25.628613,58.407915,1.936107,18.273582,1.87,5.715489,16.228096,189.77469299999998,0.07463988362241746,0.25056096388995347,0.13504757981613494,0.3077750466970852,0.010202134802030744,0.09629093168918999,0.009853790146824267,0.030117234862290097,0.08551243447407396,8,16,113.0,0.5
DAL,2020,16.714228000000002,42.250249,24.624446,61.2571,36.295537,18.532864,3.261667,9.323756,28.19792,240.457767,0.06951003583094907,0.17570756614403726,0.10240653195452822,0.2547520122317363,0.15094350019477643,0.07707326002075034,0.01356440692556211,0.03877502530413168,0.11726766139352862,6,16,-78.0,0.375
DAL,2021,24.506313,34.758338,9.628425,45.236544,42.106349,19.235915,5.549167,9.096856,31.60897,221.72687700000003,0.11052477413462147,0.15676195177727595,0.04342470849846498,0.204019217751396,0.1899018719322872,0.08675499903423975,0.025027038106886786,0.041027304055700924,0.14255813470912682,12,18,166.0,0.6666666666666666
DAL,2022,26.106743,24.416919,10.348531,38.725212,42.94,18.734582,6.5052,16.662553,24.237972,208.67771199999999,0.12510556469969347,0.11700779525510611,0.049590974047099,0.18557426008197753,0.20577185550127175,0.0897775896641995,0.031173429771934633,0.07984826381458505,0.11615026716413299,13,19,135.0,0.6842105263157895
DAL,2023,63.711782,29.160568,10.613112,53.541183,51.026315,13.354332,4.978333,5.035523,31.770823,263.19197099999997,0.24207342556053887,0.1107958114725316,0.040324603975096185,0.20343015327013908,0.19387489217898674,0.05073989130162333,0.018915216072453823,0.01913250993511501,0.12071349623351543,12,18,178.0,0.6666666666666666
DAL,2024,45.44763,36.940021,12.698256,48.044715,72.151315,5.678566,5.190833,4.776223,57.079268,288.006827,0.15780053019368181,0.12826092139822784,0.04409012151645975,0.16681797268645995,0.2505194607765322,0.01971677567212669,0.01802329845465781,0.016583714524239387,0.19818720477761453,7,17,-118.0,0.4117647058823529
DEN,2013,21.260982,11.680541,4.320768,26.264566,20.60122,5.530457,0.481333,6.63325,10.302662,107.075779,0.1985601430926783,0.1090866777630448,0.040352431150652665,0.24528951594178922,0.19239850685559806,0.051649934762557276,0.0044952556450698344,0.06194911736294723,0.09621841742566263,15,19,189.0,0.7894736842105263
DEN,2014,21.255438,18.659541,3.353708,21.8918,20.07917,2.730457,0.481333,2.83325,14.966038,106.25073500000002,0.20004979730257863,0.17561799454846122,0.031564092238985444,0.20603904528283964,0.18897911623858413,0.025698241052167774,0.00453016160311738,0.0266656978890546,0.140855853844211,12,17,117.0,0.7058823529411765
DEN,2015,23.053959,7.775541,1.628168,14.773774,19.207366,2.499375,1.0125,7.628333,19.927163,97.506179,0.2364358775662822,0.07974408473128661,0.016698100742928303,0.15151628493205543,0.1969861417705641,0.025632990910247854,0.010383957307977374,0.07823435476842959,0.20436820727022847,15,19,82.0,0.7894736842105263
DEN,2016,29.045903,17.434914,10.162605,27.486478,4.202273,7.269425,2.090002,10.275297,28.072163,136.03906,0.21351149441932338,0.1281610884403347,0.07470358145667869,0.2020484263857748,0.03089019433095171,0.05343630719000851,0.01536324934912076,0.07553196118820579,0.20635369723960162,9,16,36.0,0.5625
DEN,2017,25.045996,19.512339,5.02555,27.911123,4.343344,10.215258,3.891002,5.043888,30.097423,131.085923,0.19106548916011368,0.14885152084560596,0.03833783128643035,0.21292235170057122,0.033133565379098714,0.07792795569666164,0.02968283634849182,0.03847772426334443,0.2296007253196821,5,16,-93.0,0.3125
DEN,2018,24.776743,17.517662,7.887898,37.641065,21.744348,3.27943,5.946,3.551139,21.105543,143.449828,0.1727206183893089,0.12211699549754777,0.054987155509172166,0.2623988158424282,0.15158155505073173,0.022861163695504744,0.04145003227191043,0.024755268441311762,0.1471283953020843,6,16,-20.0,0.375
DEN,2019,29.135696,26.550949,7.799496,34.062711,26.479371,8.290685999999999,3.8752,10.484536,6.584252,153.26289699999998,0.1901027356934275,0.17323794290538566,0.05088965530907328,0.22225020971644563,0.17277091532466599,0.05409454057233435,0.025284658425841974,0.06840883348303146,0.042960508569794296,7,16,-34.0,0.4375
DEN,2020,52.025043,35.121035,9.33699,61.690046,4.395505,10.907805,7.392799999999999,13.206896,11.424372,205.500492,0.2531626201654057,0.17090487063164791,0.04543536567299313,0.30019415233322166,0.021389267525451956,0.05307921598552669,0.035974609734754304,0.06426697995448108,0.05559291799651749,5,16,-123.0,0.3125
DEN,2021,49.125258,18.689484,6.461665,42.255393000000005,14.762705,14.305606,7.25,6.717625,27.583984,187.15172,0.2624889474699992,0.09986274237821592,0.03452634579046348,0.2257814836005782,0.07888094750077637,0.07643854942930793,0.03873862340137723,0.035894006210576104,0.14738835421870555,7,17,13.0,0.4117647058823529
DEN,2022,46.48049,34.019855,12.700694,41.926657,50.818333,14.576939,6.702833,6.198296,30.034404,243.458501,0.19091750671708935,0.13973574494324187,0.052167798404377755,0.1722127460236026,0.20873509362484738,0.05987443009845854,0.02753172706012841,0.02545935333759407,0.12336559979066,5,17,-72.0,0.29411764705882354
DEN,2023,40.033863,33.833099000000004,15.97521,57.316699,54.216,8.722739,4.803333,7.178119000000001,33.381032000000005,255.46009400000003,0.15671278583339124,0.13243985966747512,0.06253505097355831,0.22436654626769217,0.21222884228641986,0.03414521173706293,0.018802674518705844,0.028098787906967574,0.13067024080872686,8,17,-56.0,0.47058823529411764
DEN,2024,23.009443,40.271468,16.672683,77.108297,18.440987,4.6701060000000005,6.157,8.5549,16.772459,211.65734300000003,0.10871081850441634,0.19026728498618634,0.07877205091816727,0.3643072142316366,0.08712661105265787,0.022064464827001064,0.029089470333188483,0.040418630786648396,0.07924345436009748,10,18,90.0,0.5555555555555556
DET,2013,17.144179,27.394763,9.467793,8.43649,2.75,6.051295,1.485075,5.15,21.431768,99.31136300000001,0.1726305881029948,0.27584721599279627,0.09533443821529264,0.08494989641819736,0.027690688325363127,0.06093255411266482,0.01495372689628678,0.05185710722749822,0.21580378470890585,7,16,19.0,0.4375
DET,2014,10.329725,26.482129,10.743319,5.896733,0.0,7.66275,2.6999310000000003,7.062287,23.791768,94.668642,0.10911453657484597,0.27973496229089245,0.11348339611758664,0.06228813338211823,0.0,0.08094285328398393,0.028519802787495357,0.07460006661973666,0.2513162489433407,11,17,35.0,0.6470588235294118
DET,2015,13.581285,27.200022,15.928319,7.442772,0.0,5.844538,4.485075,7.062287,24.503693,106.047991,0.1280673483008273,0.25648785746445685,0.15019915841687184,0.07018305514151607,0.0,0.05511219915519192,0.04229288039978051,0.0665951983946589,0.23106230272669662,7,16,-42.0,0.4375
DET,2016,28.435006,17.700187,16.985482,16.29047,1.56,7.513028999999999,7.915158,10.97562,22.630000000000003,130.004952,0.21872248374046552,0.13615009834394615,0.13065257698799043,0.12530653447724052,0.011999542909719316,0.05779032940222153,0.060883511575774436,0.08442463022485482,0.17407029233778726,9,17,-32.0,0.5294117647058824
DET,2017,29.943738,29.160484,12.493028,24.469849,1.05,8.126307,10.470069,6.077103,19.682381,141.47295899999997,0.2116569711389157,0.20612054915738354,0.08830682618294569,0.17296484906348786,0.007421913045587745,0.057440708510239066,0.07400756352314651,0.04295593336674326,0.1391246860115508,9,16,34.0,0.5625
DET,2018,47.164671,42.621934,18.521338,22.105993,1.735,10.391976,8.877068999999999,6.054811,14.382681,171.85547300000002,0.274443811283217,0.2480103383149165,0.10777275623919175,0.1286313005579985,0.01009569244268409,0.060469275831558755,0.051654269980683114,0.03523199403722219,0.08369056131252799,6,16,-36.0,0.375
DET,2019,31.522373,46.991059,17.429453,17.072847,4.437667,6.8246150000000005,6.892,12.817752,18.572081,162.559847,0.1939124179908954,0.2890692865871115,0.10721868482073559,0.10502499427180194,0.02729866619522594,0.041982169188434344,0.04239669344669106,0.07884943444859419,0.11424765305051007,3,16,-82.0,0.1875
DET,2020,43.37387,44.038011,21.659478,35.886119,5.1125,7.235106,6.216666999999999,12.402640000000002,18.103204,194.02759500000002,0.22354485195778462,0.22696777229032805,0.11163091517987428,0.18495368661349432,0.0263493447929404,0.03728905674473777,0.032040117798707954,0.06392204160444291,0.09330221301768957,5,16,-142.0,0.3125
DET,2021,20.209954,18.255768,7.608921,52.256328,36.8281,9.659078,3.197114,9.404207,14.872105,172.291575,0.11730088369091757,0.1059585647179788,0.04416304743862258,0.3033017023612443,0.21375450308582994,0.05606239306826233,0.018556415193255967,0.05458309264396707,0.08631939779992144,3,17,-142.0,0.17647058823529413
DET,2022,31.199577,27.607306,11.166784,53.509518,36.325,9.450663,6.227764,3.189917,27.235252,205.91178100000002,0.15151914498762942,0.1340734651797315,0.05423091357749948,0.2598662288293257,0.17641049882425133,0.045896659987608966,0.030244816346860694,0.01549166824990941,0.13226660401718343,9,17,26.0,0.5294117647058824
DET,2023,29.26582,26.43369,14.647789,49.632991,41.663924,14.639085,4.72105,8.681939,23.051355,212.737643,0.1375676612154625,0.12425487857830596,0.06885377121528041,0.23330610558658862,0.19584650564169315,0.06881285697049863,0.02219188824988533,0.040810544281530844,0.10835578826075459,14,20,72.0,0.7
DET,2024,44.304047,69.798802,21.425356,86.191766,57.834757,16.763462,6.5940840000000005,8.673722,47.092871,358.678867,0.12352009297497862,0.19459970581428201,0.059734090773739396,0.24030344112802163,0.16124383765269337,0.04673668716590431,0.018384367206111422,0.024182417192702907,0.13129536009156625,15,18,208.0,0.8333333333333334
GB,2013,14.782463,15.704112,7.848057,15.495661,22.6,4.462045,1.36625,7.524794,9.012162,98.795544,0.14962681920148138,0.15895567111812248,0.07943735802497326,0.15684574802280554,0.2287552564111596,0.0451644357563333,0.013829065003174636,0.07616531773943164,0.09122032872251809,8,17,-14.0,0.47058823529411764
GB,2014,22.490105,4.616603,7.945658,18.446911,28.35,3.5031030000000003,1.36625,0.690254,12.223154,99.63203799999998,0.2257316567186953,0.04633653082555634,0.07975002980466987,0.18515039308941972,0.28454702492385037,0.03516040693657196,0.013712958476268449,0.006928032527047175,0.12268296669792102,13,18,137.0,0.7222222222222222
GB,2015,24.506534,18.766457,1.248893,21.19641,23.975908,4.491369000000001,1.36625,0.690254,12.533399,108.775474,0.2252946652294064,0.17252470901666675,0.011481384121571375,0.19486387161135238,0.22041648837126648,0.041290272842203386,0.012560276225502818,0.006345676783720566,0.11522265579830981,11,18,56.0,0.6111111111111112
GB,2016,26.349223,19.223676,2.437516,29.03386,23.660908,6.469101,6.81625,4.460254,23.387993,141.838781,0.18576882016491664,0.1355318754466735,0.017185116671300214,0.20469620364264127,0.16681550583827987,0.045608831057283264,0.04805632107061044,0.031445941431208435,0.1648913846770863,12,19,49.0,0.631578947368421
GB,2017,18.412129,15.914079,9.359286,39.77041,22.748308,4.576944,7.1166670000000005,4.387654,37.035319,159.32079600000003,0.1155663884581646,0.09988701663278154,0.05874491111631151,0.24962472570121977,0.14278304258535085,0.028727850443328186,0.0446687888754962,0.02753974440348641,0.23245753178386075,7,16,-64.0,0.4375
GB,2018,19.046115,21.855978,6.708049,39.828558,35.309103,6.322784,6.438725,16.453267,29.602274,181.56485300000003,0.1048997902694306,0.12037559934576103,0.036945746322389825,0.21936270892693088,0.1944710246316229,0.034823832341604126,0.035462397559950655,0.09061922904208777,0.16303967156022206,6,16,-24.0,0.375
GB,2019,24.704522,11.992147,4.03673,50.217146,34.208,5.819499,5.328725,14.716382,21.157191,172.18034200000002,0.14348050255353773,0.06964875816078933,0.023444778614738725,0.2916543515751641,0.19867540976309592,0.0337988584085865,0.030948509789810962,0.08547074438962374,0.12287808674465286,14,18,51.0,0.7777777777777778
GB,2020,22.964262,29.921100000000003,11.593147,46.067312,37.167868,6.070543000000001,5.746525,6.63577,27.065997000000003,193.23252399999998,0.11884263334468478,0.15484505082591585,0.059995836932710156,0.23840351016684957,0.1923478885987123,0.031415741379023754,0.02973891186144213,0.03434085454475563,0.14006957234590595,14,18,149.0,0.7777777777777778
GB,2021,30.090702,30.256714,5.880241,42.224207,37.255868,14.542424,6.762669,10.021421,30.597798,207.632044,0.14492320848124965,0.14572275751424957,0.028320488912588076,0.20336074425968662,0.17943216895750444,0.07003940104736435,0.032570449482258144,0.04826529088159436,0.14736549046350475,13,18,76.0,0.7222222222222222
GB,2022,51.509035,35.932698,18.656086,50.126975,54.072535,16.169224,8.918666,13.266187,15.374689,264.026095,0.19509069737974194,0.13609525225148675,0.07066000805715814,0.1898561390305,0.20479996494285915,0.06124100725725614,0.033779486834435817,0.05024574180821029,0.05823170243835179,8,17,-1.0,0.47058823529411764
GB,2023,40.003784,27.916414,16.716387,48.129975,15.411045,12.9718,2.647527,7.516007,10.975486,182.288425,0.2194532318769006,0.15314419442704605,0.09170295371195401,0.2640319866716716,0.08454209311425012,0.07116085401472969,0.014523834960996565,0.04123140018352784,0.06020945103892362,10,19,46.0,0.5263157894736842
GB,2024,59.752863,62.916077,12.228398,30.397284000000003,57.227525,16.423797,6.253333,6.155086,10.782917,262.13728000000003,0.22794492641412922,0.24001193954556937,0.046648832245455504,0.11595940874949187,0.21831127949446943,0.06265341961280745,0.023855183818188692,0.023480391648223402,0.04113461847166491,11,18,110.0,0.6111111111111112
HOU,2016,26.089842,34.923555,13.956281,34.639923,20.630146,10.611045,3.3175,1.900116,8.18818,154.25658799999997,0.1691327569101944,0.22639911496032836,0.0904744567538341,0.22456041229175905,0.13373915673539988,0.06878827761962428,0.021506374820114655,0.012317892056577838,0.05308155785216772,10,18,-54.0,0.5555555555555556
HOU,2017,34.370664,22.047862,16.011283,22.830585,6.821167,12.803038,3.5175,8.743867,23.324404,150.47037,0.22842147593576062,0.14652626959048481,0.1064082117961164,0.15172811098955893,0.04533229366020699,0.08508677156838254,0.023376695358694206,0.058110224624289816,0.15500994647650565,4,16,-98.0,0.25
HOU,2018,46.895003,29.840629,15.97987,22.003715,5.858620999999999,11.385363,4.088167,2.174681,36.560022,174.78607100000002,0.26829942873422674,0.17072658495767662,0.0914253058528903,0.12588940797233206,0.033518809402151954,0.06513884621847241,0.02338954687070001,0.012441958261079052,0.20917011173047073,11,17,72.0,0.6470588235294118
HOU,2019,34.774703,28.178108,17.673204000000002,47.592823,4.823621,17.338389,5.570667,4.815595,31.048335,191.81544500000004,0.18129250749333556,0.14690218506648406,0.09213650131249858,0.24811778321604913,0.02514719813099513,0.09039099536536276,0.02904180630501365,0.02510535582783753,0.16186566728242346,11,18,-24.0,0.6111111111111112
HOU,2020,27.730602,28.861886,30.968202,50.369216,39.204,21.498389,7.8575,5.797126,32.21443,244.501351,0.11341696839949159,0.11804387125860911,0.12665861302336937,0.2060079250850438,0.1603426722987719,0.08792748552133767,0.03213683674083257,0.023709995778305536,0.1317556318942385,4,16,-80.0,0.25
HOU,2021,23.285096,19.748973,16.240172,43.516394,46.057525,10.012005,7.079167,5.176425,22.874279,193.990036,0.12003243300599212,0.10180405863732093,0.08371652655397209,0.22432283068394296,0.23742211687614717,0.05161092397549738,0.036492425827479094,0.02668397360367519,0.11791471083597305,4,17,-172.0,0.23529411764705882
HOU,2022,24.323442,32.977869,17.54387,44.853855,4.993025,9.696608,7.079167,7.704083,28.920041,178.09196000000003,0.13657799038204754,0.1851732610500777,0.09851017418192262,0.2518578323243789,0.028036217917979,0.05444719683022186,0.03975006507873797,0.043259016296973755,0.1623882459376605,3,17,-131.0,0.17647058823529413
HOU,2023,42.864288,52.777288,10.849943,65.252038,14.580336,7.013608,8.567667,11.178083,21.289758,234.37300900000002,0.18288918243141214,0.22518500839830063,0.04629348339338852,0.27841106055006526,0.06220996206948045,0.02992498167739101,0.036555689738147275,0.047693559286939906,0.09083707245487468,11,19,31.0,0.5789473684210527
HOU,2024,33.868258,53.982631,26.596491,57.155845,17.206144,15.543441,9.6775,16.813134,80.41981200000001,311.263256,0.10880904619207606,0.17343078554700975,0.08544693434678971,0.18362541642242539,0.055278429651844284,0.049936639485644904,0.031091045324026297,0.05401580069573005,0.2583659023344535,11,19,11.0,0.5789473684210527
IND,2013,19.178,5.291271,1.236667,19.071691,9.152,6.12014,6.043666999999999,3.153629,9.538603,78.78566799999999,0.24341990728567542,0.06716032413407982,0.01569659852347765,0.24207056288460999,0.11616325954106273,0.07768087972548511,0.07671023364300218,0.04002795279974018,0.12107028146286711,12,18,35.0,0.6666666666666666
IND,2014,19.42,11.781371,7.260917,15.406141,9.152,6.694449,5.4,2.602155,11.196063,88.913096,0.21841551890173752,0.1325043388434028,0.08166307694425577,0.17327189911371438,0.10293196853700831,0.07529204696684952,0.06073346045671383,0.029266273665692625,0.12592141657062533,13,19,78.0,0.6842105263157895
IND,2015,18.827194,7.758465999999999,13.023668,19.687685,9.9395,7.110182,6.4,2.602155,23.320983,108.66983299999998,0.17325133829919478,0.07139484607471515,0.11984621343809373,0.18116973640697506,0.09146512629682611,0.06542921622047584,0.058893989466239464,0.023945513931175368,0.2146040198663046,8,16,-75.0,0.5
IND,2016,29.016259,15.306985,14.949144,25.068521,27.089,7.968333,6.9,11.101,19.530983,156.930225,0.1848991104167473,0.09754006916131037,0.09525981371657372,0.1597431023883385,0.17261811738305988,0.0507762797128469,0.04396858540156939,0.07073844442649592,0.12445647739305796,8,16,19.0,0.5
IND,2017,26.980538,17.785337,7.325794999999999,21.450701,28.595041,9.549487,4.054,9.468133,19.97173,145.180762,0.18584100006308,0.12250477787132706,0.050459819187338335,0.1477516766305442,0.19696164013796816,0.06577653174185709,0.027923809905337188,0.06521616824135419,0.13756457622119383,4,16,-141.0,0.25
IND,2018,15.600825,27.523491,5.056694,33.235282999999995,26.226708,5.428897,4.814,17.7642,25.014809,160.66490699999997,0.0971016340239129,0.17130991150419678,0.03147354387725754,0.2068608734824712,0.16323855961899636,0.033790185432342114,0.029962983764712233,0.11056677112444974,0.1556955371716613,11,18,85.0,0.6111111111111112
IND,2019,30.699049,38.522429,3.021038,31.571327,57.275000000000006,4.460893,9.157833,16.871,31.881284,223.459853,0.13738060142731767,0.17239082762665203,0.013519377013104898,0.14128411245307673,0.25631002272251563,0.019962838693892815,0.0409820058370843,0.07549902039897967,0.14267119382737622,7,16,-12.0,0.4375
IND,2020,30.190814,55.141057,4.824941,49.646639,54.124616,6.246019,9.008398,11.8006,16.406993,237.390077,0.1271780791410249,0.23228037876241983,0.02032494812325285,0.2091352748497571,0.22799864545307008,0.026311205080404437,0.03794766029752794,0.0497097441861481,0.06911406410639481,11,17,86.0,0.6470588235294118
IND,2021,28.759307,49.327834,5.607141,56.587892,34.058276,4.699789,5.384833,14.101791,17.809728,216.336591,0.13293778397386322,0.22801428908528934,0.025918597376807146,0.26157337387275365,0.157431878918717,0.02172442941009457,0.024890994977359148,0.06518449299221878,0.08232415939289715,9,17,86.0,0.5294117647058824
IND,2022,35.524621,59.015053,29.974972,65.62109099999999,34.857676,7.459175,6.1125,12.416126,10.316062,261.297276,0.1359548080401726,0.225854068987692,0.11471597583742128,0.25113576384929476,0.13340237040970912,0.028546700195986735,0.02339289599023604,0.04751724239176531,0.03948017429772211,4,17,-138.0,0.23529411764705882
IND,2023,21.616041,54.998638,9.611395,59.927202,13.117184,18.794265,10.14125,13.595408,15.857583,217.65896600000002,0.09931151193652182,0.2526826209401362,0.044158047686397625,0.27532613565755887,0.06026484569443374,0.08634730443403833,0.046592383426097866,0.06246197089808834,0.07285517932672711,9,17,-19.0,0.5294117647058824
IND,2024,14.432849,72.170927,18.602395,62.643473,14.851183999999998,16.7885,9.74125,12.015308,15.103538,236.349424,0.06106572529662691,0.30535689818309014,0.07870717298638308,0.26504601508992887,0.06283571057063375,0.07103254036278082,0.04121545902307763,0.05083705217745739,0.06390342631002138,8,17,-50.0,0.47058823529411764
JAX,2013,8.700678,20.175117,10.978963,15.930969,6.975412,9.93375,1.170125,6.8,7.173279999999999,87.838294,0.09905335820843697,0.22968475457868068,0.12499062197177918,0.1813670128884789,0.07941197036454282,0.11309133576751842,0.013321353896058137,0.07741498258151507,0.08166460974298975,4,16,-202.0,0.25
JAX,2014,5.704193,20.41243,10.898259,12.576313,9.163701,4.715682,1.170125,6.8,5.01629,76.456993,0.07460655691756019,0.2669792415194775,0.14254103610901883,0.1644887211297991,0.11985432123913113,0.06167757604592167,0.015304355482565214,0.08893888882080414,0.06560930273572228,3,16,-163.0,0.1875
JAX,2015,13.107946,22.88263,10.91913,21.819462,9.163701,6.169097000000001,2.1567920000000003,11.85,3.883845,101.952603,0.12856901750708613,0.2244438035584045,0.10710006099599045,0.21401574219738168,0.08988197191983416,0.060509460459778557,0.021154849768769517,0.11623048015752967,0.03809461343522539,5,16,-72.0,0.3125
JAX,2016,29.731367,50.188699,13.261373,26.834456,10.319769,13.547411,4.1775,14.79,18.537681,181.388256,0.1639100990088355,0.27669210844609476,0.07311042783276994,0.1479393241423524,0.05689325884471815,0.0746873656473107,0.02303070822843128,0.0815378036381804,0.10219890421130681,3,16,-82.0,0.1875
JAX,2017,43.005806,64.986113,21.976258,25.310681,9.438701,18.748472,5.7049,7.665713,23.79442,220.631064,0.1949218084720835,0.2945465240561048,0.09960636368050149,0.11471948029947404,0.04278047174716974,0.08497657428692815,0.02585719298348668,0.034744486388371854,0.10784709808587968,12,19,155.0,0.631578947368421
JAX,2018,47.554792,57.375819,17.797594,44.755579,19.249971,19.146871,3.995406,11.47498,28.343785,249.694797,0.1904516736886592,0.22978379881900382,0.07127739229584347,0.17924113572939207,0.07709400128189295,0.07668109720363937,0.016001158406196186,0.045956023665162715,0.11351371891021021,5,16,-71.0,0.3125
JAX,2019,32.263009,44.243828,25.914379,40.641687000000005,24.041885,12.773745,5.347906,9.858059,22.539019,217.623517,0.14825148239838434,0.2033044434255697,0.11907894586594701,0.18675227549052065,0.11047466437186566,0.05869652864768287,0.02457411806280109,0.04529868433290691,0.1035688574043218,6,16,-97.0,0.375
JAX,2020,23.630628,41.584771,32.984196,40.745105,1.751093,3.647286,10.101706,9.557781,18.019859,182.02242500000003,0.1298226193832985,0.22845960326042242,0.18120951855245304,0.22384662219503995,0.009620204763231782,0.02003756405289073,0.05549704109260163,0.05250881038421502,0.09899801631584679,1,16,-186.0,0.0625
JAX,2021,37.134378,26.39483,19.958083,47.318699,12.358372,8.229061,5.1788,10.810105,20.384258,187.766586,0.1977688298598559,0.1405725617229894,0.10629198424047609,0.25200809157812565,0.06581773819970291,0.043826013857438936,0.02758105214737195,0.057572037870465415,0.10856169052357377,3,17,-204.0,0.17647058823529413
JAX,2022,45.488472,34.509336,22.203698,59.824884,11.698372,7.901596,7.786367,18.847171,45.274182,253.53407800000002,0.17941758503959376,0.13611320526308102,0.08757677932352746,0.23596387701380322,0.046141221299647144,0.031165814324968177,0.030711323153962758,0.07433782136380103,0.17857237321761535,10,19,48.0,0.5263157894736842
JAX,2023,37.365463,39.317471,23.847902,49.75575,12.698572,6.237258,6.2675,18.224091,39.960416,233.67442300000005,0.15990394892298498,0.1682574861862395,0.10205610735583157,0.21292766816845843,0.054343012114766186,0.02669208687850274,0.026821506263011073,0.07798924146696191,0.1710089426432434,9,17,6.0,0.5294117647058824
JAX,2024,36.951446,63.343774,8.972885999999999,50.398419,60.491485,8.811647,6.059497,19.389924,35.473395,289.892473,0.1274660415208504,0.21850782583099357,0.030952462846456863,0.17385211309022156,0.20866869834181587,0.03039626006433082,0.020902567553038882,0.06688660729732021,0.12236742345497185,4,17,-115.0,0.23529411764705882
KC,2013,30.665235,10.613184,6.796727,20.605278,11.333333,7.205147,6.5,4.781576,17.182532,115.68301199999998,0.26507984595006917,0.09174366932977163,0.058753025898046304,0.17811844318161427,0.09796886166829752,0.062283535632699484,0.0561880252564655,0.04133343277749374,0.14853116030554253,11,17,124.0,0.6470588235294118
KC,2014,17.073235,15.241517,9.128977,10.037045,20.940189,10.343422,3.75,4.781576,17.252115,108.54807600000001,0.15728731110812133,0.1404125946921436,0.08410077208554116,0.09246635564503235,0.19291165510847008,0.0952888561562344,0.034546904359686666,0.04405030633615284,0.15893524450861754,9,16,72.0,0.5625
KC,2015,25.932379,10.484017,6.820094,16.496262,3.940189,10.340254,3.75,1.399889,13.910532,93.073616,0.2786222359728669,0.11264220141613494,0.07327634074086044,0.17723886434153371,0.042334113246443546,0.11109758537800873,0.04029068774979152,0.015040664155564773,0.14945730699879545,12,18,141.0,0.6666666666666666
KC,2016,26.348451,22.738201,13.068861,33.339504,5.2125,13.625,3.75,12.060046,16.938254999999998,147.080818,0.1791426737917653,0.15459664495474862,0.08885496543811716,0.22667472518408213,0.0354396995534795,0.09263614511580974,0.025496186729121944,0.08199604927408005,0.11516290995879556,12,17,76.0,0.7058823529411765
KC,2017,38.247181,21.3322,7.491643,34.955546,22.068991,6.096231,5.260781,11.641733,8.764467,155.85877299999999,0.24539639485035597,0.13686877927622337,0.04806686756092966,0.22427705112242866,0.14159607813671163,0.03911381363178062,0.03375351222609715,0.07469411426715133,0.05623338892832167,10,17,75.0,0.5882352941176471
